id,word,explanation,char_count;;;;;;;;;;;;;;;;;;;;;;;;;
1466,kolonial,berhubungan dengan sifat jajahan: pemerintah kolonial mendirikan benteng dan menguasai jalur pelayaran di kepulauan itu,8;; tidak tenteram (keadaan dan sebagainya),5;;;;;;;;;;;;;;;;;;;;;;;
1468,kolot,tidak modern;;;;;;;;;;;;;;;;;;;;;;;;;
"1476,kompeten,""(1) cakap (mengetahui)";;;;;;;;;;;;;;;;;;;;;;;;;
1480,komplikatif,berkaitan dengan komplikasi; congkak: makin menjadi-jadi kocak nya,5;;;;;;;;;;;;;;;;;;;;;;;;
1481,komprang,sangat longgar (tentang celana),8; (2) porak-poranda;;;;;;;;;;;;;;;;;;;;;;;;
"1496,konservatif,""(1) kolot";" sangat tergesa-gesa"",5"; kusut masai (tentang pekerjaan dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
1497,konsesif,istilah linguistik (konjungsi atau klausa) yang menyatakan keadaan atau kondisi yang berlawanan dengan sesuatu yang dinyatakan dalam klausa utama,8; (2) berdasar kepada pengetahuan faktual yang empiris,8;;" tidak beraturan (tidak beres dan sebagainya) "",11";;;;;;;;;;;;;;;;;;;;;;
1498,konsesional,berhubungan dengan konsesi: pinjaman luar negeri pemerintah dengan syarat konsesional dalam apbn kita anggap sebagai penerimaan dan bukan sebagai biaya penutup defisit,11; digenangi air;;;;;;;;;;;;;;;;;;;;;;;;
1499,konspiratif,berkaitan dengan konspirasi,11;; sebak,5;;;;;;;;;;;;;;;;;;;;;;;
"1501,konstruktif,""(1) bersangkutan dengan konstruksi";;;;;;;;;;;;;;;;;;;;;;;;;
1502,konsuler,berkenaan dengan konsul atau konsulat,8;;;;;;;;;;;;;;;;;;;;;;;;;
1504,kontekstual,berhubungan dengan konteks,11; kuno;;;;;;;;;;;;;;;;;;;;;;;;
"1506,kontemporer,""pada waktu yang sama"; (2) berkuasa (memutuskan, menentukan) sesuatu; tua,5;;;;;;;;;;;;;;;;;;;;;;;
1507,kontinental,bertalian dengan benua,11; bersifat komplikasi,11;" berwewenang"",8";;;;;;;;;;;;;;;;;;;;;;;
1519,koordinatif,bersifat koordinasi,11;;;;;;;;;;;;;;;;;;;;;;;;;
1524,korek,nomina (kata benda) (1) cungkil;" (2) bersikap mempertahankan keadaan, kebiasaan, dan tradisi yang berlaku"",11";;;;;;;;;;;;;;;;;;;;;;;;
1527,korporat,bersifat atau berkaitan dengan korporasi;;;;;;;;;;;;;;;;;;;;;;;;;
1529,korup,(1) buruk;;;;;;;;;;;;;;;;;;;;;;;;;
1530,koruptif,bersifat korupsi: sifat takut berkorban dan koruptif menyebabkan mereka mudah ditaklukkan musuh,8;;;;;;;;;;;;;;;;;;;;;;;;;
1535,kotok,rabun senja;" (2) kiasan bersifat membina, memperbaiki, membangun, dan sebagainya: kritiknya sangat konstruktif"",11";;;;;;;;;;;;;;;;;;;;;;;;
"1537,kotor,""(1) tidak bersih";;;;;;;;;;;;;;;;;;;;;;;;;
1538,koyak,cabik;;;;;;;;;;;;;;;;;;;;;;;;;
1540,kresendo,istilah musik pertambahan volume suara musik secara berangsur-angsur; semasa;;;;;;;;;;;;;;;;;;;;;;;;
1546,kuadrupleks,terdiri atas empat lapis,11;; sewaktu;;;;;;;;;;;;;;;;;;;;;;;
"1548,kuantitatif,""(1) berdasarkan jumlah atau banyaknya: pembangunan sekolah untuk berbagai tingkat pendidikan, dilihat dari segi kuantitatif dapat dianggap maju, tetapi dilihat dari segi kualitatif belum tentu";;; pada masa kini; dewasa ini: di samping tarian klasik disuguhkan juga tarian kontemporer;" bulan ini diadakan pameran seni lukis kontemporer di taman ismail marzuki, jakarta"",11";;;;;;;;;;;;;;;;;;;;
"1551,kubil,""membengkak, menjadi besar (tentang bagian badan, terutama mata)"",5";;;;;;;;;;;;;;;;;;;;;;;;;
1553,kucam,pucat;;;;;;;;;;;;;;;;;;;;;;;;;
1554,kucar-kacir,terserak-serak tidak keruan; (2) gereknomina (kata benda) alat pemantik api;;;;;;;;;;;;;;;;;;;;;;;;
1555,kucel,kumal,5; berbadan hukum: identitas korporat dapat berupa nonfisik seperti nilai-nilai dan filosofi yang dianut perusahaan,8; geretan hati-hati (sesuai dengan segala sesuatu yang benar);;;;;;;;;;;;;;;;;;;;;;;
1556,kufur,(1) tidak percaya kepada allah dan rasul-nya; rusak;; teliti: pejabat harus bertindak korek terhadap aspirasi yang datang dari masyarakat,5;;;;;;;;;;;;;;;;;;;;;;
"1557,kukuh,""(1) kuat terpancang pada tempatnya";; busuk;;;;;;;;;;;;;;;;;;;;;;;
1558,kultural,berhubungan dengan kebudayaan: film kita harus mengandung nilai kultural yang tinggi,8; buta ayam,5;; (2) suka memakai barang (uang) yang dipercayakan kepadanya; dapat disogok (memakai kekuasaannya untuk kepentingan pribadi): aparatur negara harus bersih dan tidak korup,5;;;;;;;;;;;;;;;;;;;;;
1560,kumal,(1) renyuk dan kotor (pakaian dan sebagainya) ; kena noda: pakaian-pakaian kotor harus dicuci;;;;;;;;;;;;;;;;;;;;;;;;
"1561,kumat,""berasal dari bahasa jawa kembali sakit lagi"; robek; (2) banyak sampahnya (barang bekas, barang busuk, dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
"1562,kumuh,""cemar (tentang wilayah, kampung, dan sebagainya) "; makin keras,8; sobek,5; jorok; menjijikkan: parit-parit yang kotor akan mendatangkan penyakit; (3) melanggar kesusilaan; tidak patut; keji: anak yang kurang ajar gemar mengucapkan kata-kata kotor; (4) tidak mengikuti aturan; tidak jujur: mereka dapat menang karena bermain kotor; (5) (berat, isi, gaji, dan sebagainya) sebelum dikurangi wadah (pajak, dan sebagainya) ;" bruto: berat kotor 50 kg, berat bersih 48 kg"",5";;;;;;;;;;;;;;
1566,kupak,berasal dari bahasa minangkabau patah;;;;;;;;;;;;;;;;;;;;;;;;;
1570,kutat-kutet,dalam keadaan sibuk (memikirkan atau mempertimbangkan berbagai hal): keluarga petani itu sedang kutat-kutet memikirkan sawahnya yang diserang hama wereng,11;" (2) berdasarkan bagian dari energi yang tidak dapat dibagi lagi"",11";;;;;;;;;;;;;;;;;;;;;;;;
1572,kuwur,berasal dari bahasa jawa bingung;;;;;;;;;;;;;;;;;;;;;;;;;
1574,labas,arkais (tidak lazim) habis sama sekali; muram;;;;;;;;;;;;;;;;;;;;;;;;
"1575,labil,""(1) goyah"; kocar-kacir: beras yang diangkutnya kucar-kacir di jalan; suram,5;;;;;;;;;;;;;;;;;;;;;;;
1577,labut,patut;; porak poranda;;;;;;;;;;;;;;;;;;;;;;;
1578,lahap,(1) suka makan banyak dengan tidak memilih-milih makanan; kafir;; berantakan: segala usahanya kucar-kacir; rumah tangganya kucar-kacir semenjak kematian istrinya,11;;;;;;;;;;;;;;;;;;;;;
1582,lajat,sangat; tidak mudah roboh atau rusak: benteng yang kukuh; (2) ingkar;;;;;;;;;;;;;;;;;;;;;;;
1583,lakar,istilah pelayaran belum selesai dibuat atau baru dipasang papannya (tentang perahu),5;; kuat; tidak pandai bersyukur,5;;;;;;;;;;;;;;;;;;;;;;
1588,lamat-lamat,(1) tidak nyata kelihatan: kafilah itu sudah lamat-lamat kelihatan; berkerut-kerut (seperti kertas direnyuk): sarung bantalnya kumal karena sudah lama dipakai dan tidak pernah dicuci;;" (2) teguh (tentang pendirian, hati, dan sebagainya) : dalam diskusi dia selalu kukuh pada pendiriannya"",5";;;;;;;;;;;;;;;;;;;;;;
1596,langgeng,kekal; bentan; (2) kotor dan lusuh: rambutnya kumal dan tidak pernah disisir,5;;;;;;;;;;;;;;;;;;;;;;;
1600,langking,hitam,8;" kotor: ia terpaksa tinggal di daerah kumuh"",5"; angot;;;;;;;;;;;;;;;;;;;;;;;
"1602,langu,""bau atau rasa yang tidak sedap (tentang bau atau rasa tembakau yang tidak kering, rasa ketela mentah)"",5"; rusak;;" kambuh: penyakitnya kumat lagi, sesudah beberapa lama sembuh"",5";;;;;;;;;;;;;;;;;;;;;;
1611,lapar,berasa ingin makan (karena perut kosong): gerak-geraknya seperti harimau lapar,5;; bejat: lemari itu tidak dapat dibuka karena kuncinya kupak,5;;;;;;;;;;;;;;;;;;;;;;;
1612,lapat-lapat,dialek melayu jakarta tidak nyata kedengaran (kelihatan); kacau pikiran,5;;;;;;;;;;;;;;;;;;;;;;;;
1613,lapir,arkais (tidak lazim) berjalin rapat-rapat,5; tidak bersisa,5;;;;;;;;;;;;;;;;;;;;;;;;
1614,larak,arkais (tidak lazim) rapat dan padat isinya (tentang durian)lihat lerak,5; tidak mantap;;;;;;;;;;;;;;;;;;;;;;;;
1615,laris,cepat laku (tentang barang jualan); sesuai: agaknya kurang labut lah perbuatan itu,5; tidak kokoh (tentang bangunan, pendirian, dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
1616,lasak,(1) selalu ingin bergerak; rakus;; (2) goyang; tidak tenang (tentang kendaraan, kapal, pesawat terbang, dan sebagainya) ; (3) tidak tetap; mudah berubah-ubah; naik turun (tentang harga barang, nilai uang, dan sebagainya) ; (4) tidak stabil; cenderung berubah;" (5) istilah fisika tidak seimbang dan mudah berubah"",5";;;;;;;;;;;;;;;
1617,laten,tersembunyi; payah (tentang sakit),5; (2) bernafsu sekali ketika makan,5;;;;;;;;;;;;;;;;;;;;;;;
1618,latif,(1) halus;;;;;;;;;;;;;;;;;;;;;;;;;
"1619,latur,""bengkak berair, seperti kulit yang terbakar api"; (2) sayup-sayup: dari jauh terdengar lamat-lamat suara anjing melolong,11;;;;;;;;;;;;;;;;;;;;;;;;
"1621,layuh,""(1) lumpuh"; abadi;;;;;;;;;;;;;;;;;;;;;;;;
"1622,lazim,""sudah biasa";; tidak ada habisnya: tidak ada sesuatu pun yang langgeng di dunia ini,8;;;;;;;;;;;;;;;;;;;;;;;
"1624,lebat,""(1) berbuah banyak (tentang pohon): pohon mangga itu lebat buahnya";;;;;;;;;;;;;;;;;;;;;;;;;
"1625,lebih,""(1) lewat dari semestinya (tentang ukuran, banyaknya, besarnya, dan sebagainya) : sudah kuberi rp10.000,00 lebih dari uang sekolahnya";;;;;;;;;;;;;;;;;;;;;;;;;
1626,lebuk,nomina (kata benda) tiruan bunyi batu jatuh di tanah; lamat-lamat;;;;;;;;;;;;;;;;;;;;;;;;
1627,lecap,basah kuyup,5;; sayup-sayup,11;;;;;;;;;;;;;;;;;;;;;;;
1628,lecat,licin sekali,5;;;;;;;;;;;;;;;;;;;;;;;;;
"1629,lecet,""(1) basah (berair)"; amat laku,5;;;;;;;;;;;;;;;;;;;;;;;;
1631,lecok,(1) licin sekali; tidak dapat tenang (diam);;;;;;;;;;;;;;;;;;;;;;;;
1632,lecuh,agak layu (seperti sayuran disiram dengan air panas): sayur itu lecuh kena air panas,5; terpendam; (2) selalu ingin mengerjakan sesuatu: jangan lasak duduklah baik-baik,5;;;;;;;;;;;;;;;;;;;;;;;
1633,ledes,lecet merah pada kulit,5; lembut; tidak kelihatan (tetapi mempunyai potensi untuk muncul): kita harus waspada terhadap bahaya laten komunis,5;;;;;;;;;;;;;;;;;;;;;;;
"1634,legak-legok,""dialek melayu jakarta lekak-lekuk"; lecur; cantik;;;;;;;;;;;;;;;;;;;;;;;
"1635,legap,""(1) suram, tidak bercahaya, dan memberi kesan tidak rata"; tepok (tentang tubuh, kaki, dan sebagainya) ;" lepuh"",5"; (2) sedap,5;;;;;;;;;;;;;;;;;;;;;;
"1636,legat,""lurus arahnya (jalannya, pandangannya, dan sebagainya) "",5"; sudah menjadi kebiasaan; (2) sangat lemah;;;;;;;;;;;;;;;;;;;;;;;
"1639,legok,""(1) lekuk"; (2) tebal dan rapat sekali (tentang rambut, daun, hutan, dan sebagainya) : rambutnya hitam dan lebat;" sudah umum (terdapat, terjadi, dilakukan, dan sebagainya) : sekarang sudah lazim wanita berambut pendek"",5";" tidak bersinar (tentang mata): mata si sakit sudah layuh dan tenaganya sudah hampir habis"",5";;;;;;;;;;;;;;;;;;;;;;
1641,lejar,arkais (tidak lazim) sangat penat; ia merasa lebih dari kawan-kawannya; pohon itu lebat daunnya;;;;;;;;;;;;;;;;;;;;;;;
1642,lejas,tembus pandang; debuk gembur,5; panjangnya lebih dari 3 cm;" (3) deras dan banyak (tentang hujan, embun, dan sebagainya) : semalam hujan sangat lebat seperti dicurahkan dari langit"",5";;;;;;;;;;;;;;;;;;;;;;
1643,lekap,(1) lekat;;; (2) (ber)sisa; ada sisanya: kalau kaubayar rp5.000,00, lebih nya tinggal rp2.000,00; (3) (dalam perbandingan menyatakan) sangat (dp): di sini saya lebih senang (dp di sana); lebih baik membaca daripada mengobrol; (4) kira-kira sekian bertambah sedikit: ia pernah ditahan polisi seminggu lebih; sudah kuberi seribu rupiah lebih; (5) bertambah; semakin: kesehatannya sudah lebih baik;" harganya menjadi lebih mahal"",5";;;;;;;;;;;;;;
1644,lekas-lekas,cepat-cepat;;;;;;;;;;;;;;;;;;;;;;;;;
"1645,lekit,""masih lekat"; (2) (luka) terkelupas kulitnya;;;;;;;;;;;;;;;;;;;;;;;;
1646,leksikal,istilah linguistik (1) berkaitan dengan kata; (2) tergeliat; hilang lapisannya (tentang cat, barang saduran, dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
1648,lelet,lamban,5;; salah urat,5; (3) melepuh;" luka berair"",5";;;;;;;;;;;;;;;;;;;;;
"1650,lemas,""susah bernapas atau tidak dapat bernapas (karena terkena asap gas, tenggelam dalam air, dan sebagainya) : ia kedapatan mati lemas dalam sumur mati"",5";;;;;;;;;;;;;;;;;;;;;;;;;
1651,lemau,(1) lembik;" tidak rata (tentang jalan, jembatan, dan sebagainya) : jalan ke desanya legak-legok"",11";;;;;;;;;;;;;;;;;;;;;;;;
1661,lenggana,arkais (tidak lazim) segan;" (2) tidak tembus pandang"",5";;;;;;;;;;;;;;;;;;;;;;;;
1662,lenggang,dalam keadaan berhenti (mengaso) sebentar;;;;;;;;;;;;;;;;;;;;;;;;;
"1664,lengkang,""arkais (tidak lazim) menjadi lebar (tentang cincin, gelang, kail, tangkai kacamata, dan sebagainya) : mata kail itu lengkang"",8"; cekung;;;;;;;;;;;;;;;;;;;;;;;;
1666,lengkesa,berkurang; sangat capai,5;" (2) lebih dalam atau rendah daripada tempat lain (tentang tanah, lembah)"",5";;;;;;;;;;;;;;;;;;;;;;;
1675,lepai,lemah hampir lumpuh (tentang kaki yang jika berjalan terseret-seret saja),5; transparan,5;;;;;;;;;;;;;;;;;;;;;;;;
1676,lepok,salah lipat (baju dan sebagainya) : baju itu lepok,5; (2) rapat,5;;;;;;;;;;;;;;;;;;;;;;;;
1677,lerai,tercerai; sangat segera;;;;;;;;;;;;;;;;;;;;;;;;
"1678,lerak,""nomina (kata benda) (1) pohon yang tingginya mencapai 7 m, buahnya berbusa, dapat digunakan sebagai sabun";" belum kering (tentang cat, lem, dan sebagainya) "",5"; dalam waktu yang sangat singkat,11;;;;;;;;;;;;;;;;;;;;;;;
1683,letai,lemah sekali; (2) berkaitan dengan leksem;;;;;;;;;;;;;;;;;;;;;;;;
"1684,letih,""tidak bertenaga (karena baru selesai kerja berat dan sebagainya) ";; (3) berkaitan dengan kosakata,8;;;;;;;;;;;;;;;;;;;;;;;
1685,letoi,cakapan (tidak baku) lemah karena lelah,5;;;;;;;;;;;;;;;;;;;;;;;;;
1686,leyot,tidak lurus; lunak: biskuit itu sudah lemau;;;;;;;;;;;;;;;;;;;;;;;;
1687,lezat,(1) enak (tentang rasa makanan atau minuman); enggan; (2) lemah;;;;;;;;;;;;;;;;;;;;;;;
"1693,licak,""linyak (karena terinjak, terjepit)"; dalam keadaan tidak sibuk (untuk sementara waktu); tidak sudi,8; lesu: otot-otot tubuhku terasa lemau; (3) murung; tidak gembira: sepanjang hari ini ia tampak lemau setelah menerima berita duka itu,5;;;;;;;;;;;;;;;;;;;;
1694,licau,gilap;; senggang,8;;;;;;;;;;;;;;;;;;;;;;;
"1695,licin,""(1) berminyak atau berlendir (seperti belut)"; susut (seperti padi dalam lumbung),8;;;;;;;;;;;;;;;;;;;;;;;;
1696,lidas,berasal dari bahasa jawa berasa pedih atau sangat gatal (pd lidah atau mulut),5;;;;;;;;;;;;;;;;;;;;;;;;;
"1697,likat,""agak malu (tidak mau melihat, selalu tunduk saja, dan sebagainya) "",5";;;;;;;;;;;;;;;;;;;;;;;;;
"1699,limun,""sirna, tidak kelihatan"",5"; terpisah,5;;;;;;;;;;;;;;;;;;;;;;;;
1703,linggayuran,arkais (tidak lazim) panjang lampai; buah lemuran;;;;;;;;;;;;;;;;;;;;;;;;
1705,linglung,lupa segala-galanya (karena bingung atau terlalu asyik memikirkan sesuatu): orang tua yang linglung itu mencari kacamata yang sedang dipakainya,8; tidak berdaya,5; sapindus rarak;;;;;;;;;;;;;;;;;;;;;;;
1709,litah,klasik suka bicara sembarangan (tidak dapat menyimpan rahasia dan sebagainya) : mulutnya latah dan litah,5;" lelah sekali: sehabis mendaki gunung, badan kami terasa sangat letih"",5";; (2) buah lerak rusak tercerai-cerai (tentang rumah, perahu, dan sebagainya) ; sudah lepas (dari ikatan): perahu itu lerak;" tulang-tulang orang yang mati itu kini sudah lerak"",5";;;;;;;;;;;;;;;;;;;;
1710,litak,letih;;;;;;;;;;;;;;;;;;;;;;;;;
1713,logis,sesuai dengan logika; bengkok karena lemas (lunak),5;;;;;;;;;;;;;;;;;;;;;;;;
"1715,lokal,""nomina (kata benda) ruang yang luas: sekolah itu terdiri atas tujuh lokal"; sedap;;;;;;;;;;;;;;;;;;;;;;;;
"1724,lopak,""(1) kembali bertingkah laku, berpikir, dan sebagainya sebagai anak-anak (tentang orang yang berusia lanjut)"; penyek; (2) nikmat (dalam arti seksual),5;;;;;;;;;;;;;;;;;;;;;;;
1725,lopak-lapik,tidak tetap pikiran (tentang orang tua),11; berkilat;" pipih"",5";;;;;;;;;;;;;;;;;;;;;;;
"1726,lorat,""(1) dalam kebingungan (kesulitan dan sebagainya) : sekalian orang itu di dalam lorat belaka, ke sana kemari tiada berketentuan"; tidak kasar; berkilau: rambutku licau karena baru diminyaki,5;;;;;;;;;;;;;;;;;;;;;;;
"1729,lotak,""(1) mulai busuk: mayat itu sudah lotak";; halus: ia tergelincir karena jalannya licin;;;;;;;;;;;;;;;;;;;;;;;
1732,loyak,terlalu lunak (lembek): bubur itu loyak,5;;; (2) tidak ditumbuhi apa-apa (kepala yang botak, betis yang tidak berbulu); (3) tidak berkerut (tentang pakaian): pakaiannya licin karena disetrika; (4) kiasan habis sama sekali (tentang harta dan sebagainya) ; (5) kiasan pandai menipu (memutarbalikkan perkataan dan sebagainya) ; licik;" (6) kiasan tidak mudah tertangkap: pencuri yang licin"",5";;;;;;;;;;;;;;;;;
1733,loyal,patuh;;;;;;;;;;;;;;;;;;;;;;;;;
"1738,ludes,""habis sama sekali"; tinggi ramping (seperti batang pinang),11;;;;;;;;;;;;;;;;;;;;;;;;
"1739,lugas,""(1) mengenai yang pokok-pokok (yang perlu-perlu) saja: pembicaraannya selalu lugas , tidak pernah menyimpang ke sana-sini";;;;;;;;;;;;;;;;;;;;;;;;;
"1740,luhur,""tinggi";;;;;;;;;;;;;;;;;;;;;;;;;
1742,lumuh,merasa enggan; lunglai (karena kelaparan),5;;;;;;;;;;;;;;;;;;;;;;;;
1743,lunak,(1) lembut; benar menurut penalaran;;;;;;;;;;;;;;;;;;;;;;;;
1752,lupa-lupaan,verba (kata kerja) pura-pura lupa;; masuk akal,5;;;;;;;;;;;;;;;;;;;;;;;
"1753,lurus,""(1) memanjang hanya dalam satu arah, tanpa belokan atau lengkungan (tentang garis, jalan, dan sebagainya) "; (2) terjadi (berlaku, ada, dan sebagainya) di satu tempat, tidak merata;;;;;;;;;;;;;;;;;;;;;;;;
1754,luwes,(1) pantas dan menarik; kikir sekali,5; setempat: jawatan meteorologi dan geofisika meramalkan bahwa besok akan turun hujan lokal;;;;;;;;;;;;;;;;;;;;;;;
1755,luyak,terlampau lunak atau lembik (seperti nasi yang terlampau banyak airnya),5; (2) tidak tahu yang akan dikatakannya;; (3) di suatu tempat (tentang pembuatan, produksi, tumbuh, hidup, dan sebagainya) ;" setempat: kualitas tekstil produksi lokal sudah tidak kalah dengan produksi luar negeri"",5";;;;;;;;;;;;;;;;;;;;;
"1757,mabuk,""(1) berasa pening atau hilang kesadaran (karena terlalu banyak minum minuman keras, makan gadung, dan sebagainya) ";;" bingungnomina (kata benda) [min] tempat menampung air atau cairan lumpur pada tambang yang kemudian dipompakan ke luar"",5";;;;;;;;;;;;;;;;;;;;;;;
"1759,macet,""(1) tidak dapat berfungsi dengan baik (tentang rem, mesin, dan sebagainya) ";" (2) rewel (susah dan sebagainya) : makannya sangat lorat"",5";;;;;;;;;;;;;;;;;;;;;;;;
1761,madar,arkais (tidak lazim) tidak berperasaan;" (2) lusuh (karena tua, usang, dan sebagainya) : kain itu sudah lotak"",5";;;;;;;;;;;;;;;;;;;;;;;;
"1762,magel,""(1) setengah masak (belum matang benar)";;;;;;;;;;;;;;;;;;;;;;;;;
1763,magis,bersifat magi; setia,5;;;;;;;;;;;;;;;;;;;;;;;;
1764,magnetis,bersifat seperti magnet (sehingga dapat menarik): mungkin terjadi gangguan magnetis yang menyebabkan kompas tidak berfungsi lagi,8;" binasa: dalam tempo sekejap saja, daerah pertokoan itu ludes dimakan api"",5";;;;;;;;;;;;;;;;;;;;;;;;
1769,mahasuci,teramat suci (tentang sifat allah),8; (2) bersifat seperti apa adanya;;;;;;;;;;;;;;;;;;;;;;;;
1770,mahatahu,tahu akan segala hal (tentang sifat allah);" mulia: demi cita-cita yang luhur , kami bersedia mengorbankan jiwa dan raga"",5"; lugu;;;;;;;;;;;;;;;;;;;;;;;
1773,majal,tumpul; tidak merasa tertarik untuk berbuat sesuatu,5;; serba bersahaja; serba sederhana: cara berdandannya lugas , tidak mencolok; (3) tidak berbelit-belit: kalimatnya lugas , tidak berbunga-bunga; (4) tidak bersifat pribadi;" objektif: masalah itu dapat diselesaikan secara lugas"",5";;;;;;;;;;;;;;;;;;
1778,majir,tidak dapat beranak; empuk: beliau hanya diperbolehkan menyantap makanan yang lunak;;;;;;;;;;;;;;;;;;;;;;;;
1780,majuh,lahap; (2) sering lupa,11; (2) kiasan tidak lekas marah;;;;;;;;;;;;;;;;;;;;;;;
1783,makro,(1) besar; lempeng: kampung a dan kampung b dihubungkan oleh sebuah jalan yang lurus;; sabar; tidak terlampau keras mempertahankan pendiriannya dan sebagainya: mereka termasuk golongan kaum nasionalis yang lunak; (3) reda: hatinya lunak setelah dinasihati,5;;;;;;;;;;;;;;;;;;;;
1784,makroskopis,dapat dilihat dengan mata telanjang tanpa bantuan mikroskop,11; elok: dengan gayanya yang luwes para penari mampu memukau penonton; batang pohon ini lurus;;;;;;;;;;;;;;;;;;;;;;;
1785,maksimal,sebanyak-banyaknya;; (2) kiasan tidak kaku; (2) tegak benar: berdiri lurus; garis yang tegak lurus; (3) kiasan jujur; polos: jarang benar orang yang lurus seperti dia; (4) baik (tentang budi dan sebagainya) ; tidak sesat: anak itu cantik dan lurus budi; ikutilah petunjuk-petunjuk yang lurus; jalan hidupnya tidak lurus; (5) tepat benar; betul; (6) kata demi kata (tentang terjemahan); (7) kejur; tidak ikal (tentang rambut): rambutnya lurus dan hitam;" (8) sejajar (tentang garis): buatlah garis yang lurus dengan garis a-b"",5";;;;;;;;;
"1788,malar,""terus-menerus (terjadi, ada, dan sebagainya) "; (2) berbuat di luar kesadaran;; tidak canggung; mudah disesuaikan: para pejabat harus mempunyai sikap yang luwes terhadap bawahannya,5;;;;;;;;;;;;;;;;;;;;;
1789,malis,(1) pucat (tentang warna);; lupa diri: rupa-rupanya dia sudah mabuk , tergoda rayuan sehingga lupa bahwa dia sudah berkeluarga;;;;;;;;;;;;;;;;;;;;;;;
"1793,mamik,""berubah rasanya menjadi kurang sedap (tentang makanan, buah-buahan, dan sebagainya) "",5"; sendat;; (3) kiasan sangat gemar (suka): dia sedang mabuk berhias; (4) kiasan tergila-gila;" sangat berahi: bentuk wajah yang mungil dengan sinar mata yang lembut itulah yang membuat aku mabuk kepadanya"",5";;;;;;;;;;;;;;;;;;;;
"1794,mampu,""(1) kuasa (bisa, sanggup) melakukan sesuatu"; tebal telinga,5; serat: rem mobilnya macet;;;;;;;;;;;;;;;;;;;;;;;
"1796,manasuka,""sesuka hati"; mengkal: ketela ini masih magel , belum masak benar;; (2) kiasan terhenti; tidak lancar: pembongkaran saluran air menyebabkan lalu lintas macet; usahanya macet;" air leding sedang macet"",5";;;;;;;;;;;;;;;;;;;
